Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
242000,0.7216976,0.00019999903,1.6195874,13.362333806661459,13.36233368846094,402.2307692307692,0.16239661,0.03344661
243000,0.73405164,0.00019999902,1.4420182,20.12376308316986,20.123763076714333,737.4,0.14411,0.032896154
244000,0.7169093,0.00019999898,1.5755919,11.718251904206616,11.718251843329979,659.9285714285714,0.1314878,0.038964085
245000,0.6842566,0.00019999898,1.773785,11.413970607850286,11.41397068519786,588.8333333333334,0.14059468,0.033394706
246000,0.7004494,0.00019999898,2.672284,19.470909077788384,19.47090920613373,1323.35,0.20366341,0.03408464
247000,0.7298078,0.00019999898,2.818163,15.294966841323507,15.294966865347154,545.6111111111111,0.1676168,0.034763508
248000,0.68859243,0.00019999898,3.0620904,19.74214223983626,19.742142181363494,628.1153846153846,0.21189147,0.038520925
249000,0.68717813,0.00019999898,2.650679,47.436524850130084,47.436524799363156,1076.0,0.21100128,0.037727147
250000,0.67058605,0.00019999898,2.2912745,11.970809272833561,11.970809276235292,433.6842105263158,0.20054233,0.037615947
251000,0.68141294,0.00019999898,3.036539,19.896234555233438,19.89623449736989,728.4772727272727,0.25039962,0.031484507
252000,0.6466322,0.00019999898,3.4692698,11.024492450479773,11.02449251106719,463.8095238095238,0.2472271,0.03570042
253000,0.7315258,0.00019999898,3.3387742,14.402187813883243,14.40218785063616,427.17391304347825,0.2127665,0.03417475
254000,0.7185134,0.00019999898,3.1172273,12.81525617732356,12.815256170680849,415.6,0.2600171,0.033532515
255000,0.6683524,0.00019999898,3.188125,18.719503044189576,18.719503132992333,532.0,0.21244916,0.034916777
256000,0.6781392,0.00019999898,2.6193588,48.31235497661068,48.31235502441305,1109.7619047619048,0.31818134,0.03436131
257000,0.70273346,0.00019999898,2.2308893,17.446692072351773,17.446692032530823,511.4,0.24510646,0.031717863
258000,0.71340835,0.00019999898,1.9319222,10.335058839432895,10.335058879494046,447.2,0.169689,0.037123766
259000,0.7138073,0.00019999898,1.9795629,14.05055186554091,14.050551837063697,565.9375,0.16109298,0.031949654
260000,0.76059276,0.00019999898,1.8270792,15.2878507534042,15.287850799930311,578.8,0.15085827,0.03281426
261000,0.6904136,0.00019999898,2.6085658,24.77915306237992,24.779153089277354,1369.5,0.17653838,0.03490615
262000,0.71022266,0.00019999895,2.7375314,22.64010090827942,22.64010098957721,658.2,0.2044749,0.03143218
263000,0.75937855,0.00019999895,2.745241,13.8857841982561,13.885784179973973,472.47058823529414,0.20400187,0.040087327
264000,0.8128314,0.00019999895,2.7144258,12.95172293571865,12.951722925670015,424.94117647058823,0.17947814,0.03471987
265000,0.81442505,0.00019999895,2.7217782,13.794540415580075,13.794540434834653,651.2666666666667,0.14512539,0.03534621
266000,0.7587127,0.00019999895,3.1737123,46.67908638425999,46.67908651259885,1464.5,0.22246492,0.03365916
267000,0.8348541,0.00019999895,3.1408916,12.364454616518582,12.364454582633591,439.11764705882354,0.20170228,0.031504903
268000,0.8710564,0.00019999895,3.2056255,14.748761366714131,14.748761461339944,508.54545454545456,0.12498473,0.03447812
269000,0.84833217,0.00019999895,3.472005,11.435093357103566,11.435093444192114,710.8666666666667,0.20534414,0.04150903
270000,0.8012645,0.00019999895,3.66599,27.714746009950574,27.71474603118248,852.3157894736842,0.21436107,0.03321629
271000,0.84841025,0.00019999895,3.0424874,51.574093419278775,51.57409324411858,1140.046511627907,0.36030942,0.038737517
272000,0.82939535,0.00019999895,2.9489565,17.06344171380624,17.063441676733618,580.3125,0.20328116,0.033214513
273000,0.8013455,0.00019999895,2.8653922,18.138264255997324,18.138264227677155,637.5,0.16249369,0.033996873
274000,0.8038916,0.00019999895,2.8840196,13.675580168763796,13.675580332285284,549.6666666666666,0.19641434,0.033880126
275000,0.82422936,0.00019999895,2.764293,20.85476449916237,20.85476456985481,697.4736842105264,0.15945925,0.031405713
276000,0.8141484,0.00019999893,2.9331954,45.50219640228897,45.50219649265525,1471.7272727272727,0.20394221,0.040506586
277000,0.7972488,0.00019999892,3.0880773,19.481797027237274,19.481797184359976,646.7647058823529,0.17071459,0.035341963
278000,0.7966886,0.00019999892,2.819627,9.276111798627037,9.276111803137448,349.7142857142857,0.18872459,0.034473944
279000,0.81626624,0.00019999892,2.7894535,11.453442775286161,11.453442886040788,404.6923076923077,0.18239874,0.03503147
280000,0.8572205,0.00019999892,2.6001112,14.94010957479477,14.940109571990615,516.0,0.14126468,0.03830174
281000,0.86733127,0.00019999892,2.5896053,57.44492032966633,57.44492017022313,1755.6363636363637,0.19663733,0.032111958
282000,0.8772527,0.00019999892,2.8106554,16.18663052842021,16.18663041252817,543.4285714285714,0.18134564,0.034118112
283000,0.88813084,0.00019999892,2.8383102,22.299257345497608,22.299257537576523,769.375,0.16470769,0.036239825
284000,0.82159555,0.00019999892,2.5222273,18.084271815206325,18.08427185425015,630.3571428571429,0.1434639,0.034023486
285000,0.8300447,0.00019999887,2.3484232,46.69595754998071,46.69595741766865,1559.857142857143,0.13805968,0.03169024
286000,0.8343779,0.00019999883,2.6241846,43.31998177034961,43.319981906982306,1742.8387096774193,0.22103383,0.030026367
287000,0.7924124,0.00019999883,2.4449844,16.71648069222768,16.71648081272833,595.8333333333334,0.13600549,0.03871595
288000,0.794856,0.00019999883,2.11174,16.248656670252483,16.24865650842831,549.4444444444445,0.116310924,0.03287279
289000,0.7918106,0.00019999883,1.8626001,19.460099548101425,19.460099457182768,688.125,0.071193025,0.03748966
290000,0.7672733,0.00019999883,1.8919318,15.657324591030678,15.657324433827549,551.6666666666666,0.10015541,0.03375019
291000,0.7465802,0.0001999988,2.6978948,55.47962273729758,55.479622720322304,2553.074074074074,0.17222978,0.031096054
292000,0.81923425,0.0001999988,2.789139,17.727025533715885,17.727025470565724,606.0833333333334,0.14744774,0.034969907
293000,0.83209574,0.0001999988,2.6806157,19.205602895882393,19.2056029526381,570.8888888888889,0.18629482,0.030403908
294000,0.81510156,0.0001999988,2.5542824,23.026027454270256,23.026027522414047,795.5555555555555,0.16296047,0.033896483
295000,0.7946788,0.0001999988,2.1260233,28.075828544795513,28.075828591620052,796.5625,0.15236595,0.03104848
296000,0.81323504,0.0001999988,3.2599263,39.38501864778144,39.38501853809386,1807.857142857143,0.19547945,0.039329454
297000,0.8712625,0.0001999988,3.46406,26.671491705709034,26.67149173450717,793.6666666666666,0.16192426,0.038549367
298000,0.90842015,0.0001999988,3.4902134,31.375828539331753,31.375828552781588,963.9444444444445,0.14697167,0.03369742
299000,0.90666944,0.0001999988,3.360834,29.412681853229348,29.412681946339777,918.0909090909091,0.15827289,0.032639045
300000,0.8824152,0.00019999877,3.2706506,39.950511916117236,39.95051176529027,1222.6363636363637,0.11800292,0.033886574
301000,0.88171124,0.00019999874,3.1854808,61.825643308298744,61.825643108323874,1632.2608695652175,0.2346051,0.029513318
302000,0.9504817,0.00019999874,3.097153,28.526457000862468,28.52645695476597,950.9090909090909,0.10938864,0.034672827
303000,0.9161362,0.00019999874,3.0059829,22.929088354110718,22.929088167223043,801.8888888888889,0.094665214,0.02777299
304000,0.88674206,0.00019999874,3.0873044,47.15614434645977,47.156144197747864,1837.125,0.098436214,0.028798701
305000,0.90244126,0.00019999874,3.0528243,40.532137632369995,40.53213775051489,1213.375,0.09888758,0.032096736
306000,0.92394453,0.00019999874,2.7851307,59.684068703265105,59.684068656471965,1780.7777777777778,0.14728794,0.03648293
307000,1.0023525,0.00019999874,2.829392,30.66088584661484,30.66088606841804,910.2,0.07779743,0.02878176
308000,0.93293786,0.00019999874,2.8354123,31.982257063314318,31.98225710894826,1326.4,0.11037852,0.03138275
309000,0.9203237,0.00019999874,2.9582973,23.32409475184977,23.324094751073133,1032.125,0.09593403,0.03589444
310000,0.8639714,0.00019999874,2.9324422,37.85762501358986,37.85762530782377,1148.2,0.11123346,0.032121163
311000,0.76722646,0.00019999874,2.788228,47.826158977951856,47.826159067867685,1523.142857142857,0.15741488,0.036878824
312000,0.7866075,0.00019999874,2.9241056,13.603959658566643,13.603959657821928,476.5882352941176,0.12428286,0.030139485
313000,0.876808,0.00019999874,2.7375262,12.554490533967813,12.554490627088247,445.0,0.1216099,0.034756105
314000,0.8521881,0.00019999874,2.8232467,13.461059172745221,13.461059173015201,834.0,0.13600527,0.03514493
315000,0.8426244,0.00019999874,2.8916924,12.415711859241128,12.41571195071442,669.6428571428571,0.13009197,0.032853357
316000,0.79793936,0.00019999874,2.9149773,79.52678834593722,79.52678820483347,1926.857142857143,0.26561284,0.03432555
317000,0.7783435,0.00019999874,3.1758752,24.280731160725868,24.280731217906265,845.7142857142857,0.13884854,0.03704025
318000,0.7310021,0.00019999871,3.3335662,30.543686693534255,30.54368651755351,867.875,0.19160211,0.03534651
319000,0.79086107,0.0001999987,3.488268,24.331203213427216,24.3312032773508,764.2222222222222,0.18055695,0.034556285
320000,0.8225094,0.0001999987,3.439951,22.6168894469738,22.616889612220877,670.0,0.15853369,0.040514432
321000,0.7615815,0.0001999987,3.1864758,59.34687195285888,59.34687201073101,1482.7857142857142,0.19483559,0.033102155
322000,0.78632295,0.0001999987,2.9061275,14.922979233662288,14.922979173920309,605.9333333333333,0.14192392,0.0350982
323000,0.6672225,0.0001999987,3.0894318,13.86415117551737,13.864151095791117,613.1764705882352,0.14323135,0.037340797
324000,0.69683653,0.0001999987,3.121233,20.7820910874166,20.78209115221781,616.1052631578947,0.13346772,0.035942584
325000,0.7898097,0.0001999987,2.993957,33.09721674621105,33.097216769032336,925.2666666666667,0.14738052,0.03466265
326000,0.7606353,0.0001999987,2.7751434,48.53835925199993,48.538359178259654,1371.0,0.24226655,0.038744967
327000,0.842634,0.0001999987,2.5850859,21.99220254804407,21.992202553429543,648.6428571428571,0.1532668,0.03214464
328000,0.82040966,0.0001999987,2.536836,17.508022922514513,17.50802302161438,762.0,0.12409277,0.031048723
329000,0.8025869,0.0001999987,2.3121371,44.54907052461058,44.549070626314986,1351.6,0.15908292,0.03313496
330000,0.8116186,0.0001999987,2.2781746,15.026903255532185,15.026903399064812,957.6666666666666,0.13484663,0.03227374
331000,0.66303223,0.0001999987,3.0733664,44.87614577667667,44.87614581524573,1743.0967741935483,0.27414408,0.026287513
332000,0.65484524,0.0001999987,3.0258293,20.159343860767507,20.159343897661326,555.0,0.2583904,0.034394033
333000,0.6432936,0.00019999867,2.82003,22.545991897583008,22.545991832329378,617.2083333333334,0.24806657,0.03181789
334000,0.7103189,0.00019999867,2.332243,12.592991799116135,12.592991755853088,407.55555555555554,0.2251601,0.039133526
335000,0.7459513,0.00019999867,2.3160977,29.739919182132272,29.73991919601774,767.2941176470588,0.15074666,0.035521083
336000,0.69412225,0.00019999867,2.7263513,24.435065169664448,24.43506516498839,1163.6571428571428,0.23099591,0.033005923
337000,0.7468807,0.00019999867,2.7814815,12.515916680296263,12.515916664936563,417.4583333333333,0.23873052,0.03705474
338000,0.70323515,0.00019999867,2.778775,14.840613533468808,14.840613531710808,516.8823529411765,0.17669818,0.0365288
339000,0.7149531,0.00019999867,2.4864268,41.15484392642975,41.15484393898631,962.0,0.17715745,0.03380864
340000,0.716093,0.00019999867,2.1770313,25.239274923618023,25.239274828541337,666.9230769230769,0.15926898,0.03667243
341000,0.6634931,0.00019999867,2.960109,22.789102471461803,22.789102561614424,1243.030303030303,0.25179848,0.03561204
342000,0.71241903,0.00019999867,2.7678623,17.30112699361948,17.301126957765447,532.2307692307693,0.22284319,0.029678639
343000,0.76222676,0.00019999867,2.4991705,18.80017629691533,18.800176408686507,642.0,0.12764552,0.036161438
344000,0.7761649,0.00019999867,2.5518837,15.858447536826134,15.858447470241572,874.75,0.08410672,0.032291196
345000,0.8529372,0.00019999864,2.5680122,20.14476536512375,20.1447655065218,673.8,0.105161,0.03398948
346000,0.7982653,0.00019999864,2.7361903,72.95510176631312,72.95510189088398,2497.1481481481483,0.2661915,0.034264877
347000,0.79364204,0.00019999864,2.4837208,27.369379809924535,27.36938002607972,887.8571428571429,0.13477752,0.037476875
348000,0.8545051,0.00019999855,2.1464999,37.091600189606346,37.09160002059798,1011.0,0.1054503,0.034428746
349000,0.8255091,0.00019999855,2.199255,71.7444771664838,71.74447711330458,1735.8333333333333,0.1317485,0.03836721
350000,0.82353127,0.00019999855,1.9918948,42.19286959511893,42.19286984334134,1064.857142857143,0.13380365,0.035468817
351000,0.7493675,0.00019999855,2.729332,37.066992295347156,37.066992453501086,2343.08,0.182592,0.03389316
352000,0.7695436,0.00019999855,2.765316,26.65305086511832,26.65305077746185,735.6153846153846,0.1656,0.035989895
353000,0.75350124,0.00019999855,2.7003949,16.315444642305373,16.315444725188627,558.3,0.109604724,0.033209685
354000,0.7239833,0.00019999855,2.5666842,21.16030579117628,21.16030602844512,617.7692307692307,0.13695607,0.033295453
355000,0.75461894,0.00019999855,2.4205847,22.167772597736782,22.167772623750555,622.3333333333334,0.14287423,0.03498109
356000,0.6977645,0.00019999855,2.8782644,45.552130990421794,45.552131096585995,1843.8181818181818,0.2633314,0.03372939
357000,0.72763556,0.00019999855,2.921913,14.299734578529995,14.29973454477537,498.8,0.14156242,0.035404865
358000,0.7327893,0.00019999855,2.6966398,13.745500145623318,13.74550020787865,501.38461538461536,0.16846177,0.03354601
359000,0.73575604,0.00019999855,2.8947823,19.590967070311308,19.590967131878642,661.125,0.15548652,0.031020876
360000,0.7557056,0.00019999851,2.723845,20.59713004873349,20.597130217857266,884.0,0.15358517,0.033643454
361000,0.71271044,0.00019999851,3.0574448,57.605312324841236,57.60531253444185,1731.0882352941176,0.3948886,0.028543392
362000,0.71211135,0.00019999851,3.288508,12.019419238755578,12.019419186343407,453.8421052631579,0.2224816,0.03419374
363000,0.7015666,0.00019999851,3.3498483,17.82443678379059,17.824436697959754,603.6666666666666,0.18267046,0.03985943
364000,0.7141329,0.00019999851,3.295621,19.121822884572403,19.12182287554086,643.6428571428571,0.20820512,0.035200417
365000,0.75818044,0.00019999851,2.9821625,32.48558657169342,32.48558674439391,891.8,0.16311854,0.035845697
366000,0.78528476,0.00019999851,3.0480747,84.42337409861474,84.42337426518188,2167.3333333333335,0.18006706,0.036263913
367000,0.77383083,0.00019999851,3.0210638,32.689337290250336,32.6893371667327,980.6153846153846,0.15236847,0.035066426
368000,0.7354116,0.00019999851,2.9516885,33.97841243669391,33.9784122645754,975.5,0.10961346,0.044256292
369000,0.7151691,0.00019999851,3.090933,15.66578675309817,15.665786749706058,554.6666666666666,0.14770426,0.037779402
370000,0.7105713,0.00019999851,3.0059087,25.558056214681038,25.55805616236491,722.4615384615385,0.1538941,0.034305055
371000,0.6547627,0.00019999851,3.3119218,58.376296054913354,58.376295972083234,1808.7666666666667,0.24500382,0.032304205
372000,0.66076934,0.00019999851,3.26289,17.958328553040822,17.95832861220018,589.6666666666666,0.17193605,0.030631386
373000,0.7081904,0.00019999851,3.160944,10.258530204685835,10.258530332714564,390.0769230769231,0.14230122,0.034430176
374000,0.74882716,0.00019999851,3.3412998,37.23813709947798,37.23813728758179,960.6666666666666,0.12896758,0.032687012
375000,0.7427665,0.0001999985,3.379961,24.50860822200775,24.50860821356764,800.5555555555555,0.1630724,0.035367507
376000,0.65399784,0.0001999985,3.5086322,59.13345125498804,59.133451181681785,1636.8648648648648,0.22700152,0.03267304
377000,0.69923264,0.0001999985,3.4364276,11.068592357138792,11.068592444462316,472.0833333333333,0.15198779,0.036648154
378000,0.709048,0.00019999848,3.6258976,20.167220721642177,20.167220732791368,677.7777777777778,0.14192495,0.033157066
379000,0.7204688,0.00019999848,3.6268487,17.08104146929348,17.08104148873484,580.4117647058823,0.16788228,0.037812434
380000,0.72513676,0.00019999848,3.3994884,32.35063238143921,32.35063253012801,885.8,0.19865173,0.03298019
381000,0.68902504,0.00019999848,3.285149,67.03474434351665,67.03474426140383,1608.34375,0.26694557,0.0319664
382000,0.66873825,0.00019999848,3.107083,23.57319763302803,23.573197698177182,691.9375,0.19639385,0.03177975
383000,0.66829616,0.00019999848,2.9828427,18.007309696078302,18.007309837968933,611.8,0.13360487,0.037026267
384000,0.655528,0.00019999848,2.8699942,35.074859987944365,35.074860001559045,863.875,0.17480056,0.03260099
385000,0.6701611,0.00019999848,2.628914,32.32250803336501,32.32250816369253,776.375,0.20228171,0.031761125
386000,0.5755194,0.00019999848,3.1580417,35.79892435518559,35.79892431800481,1447.15625,0.28077245,0.0338019
387000,0.6206579,0.00019999848,2.9156134,14.713845242472257,14.713845278709922,493.0,0.20248945,0.030432126
388000,0.6711921,0.00019999848,2.8143156,19.98824314298955,19.988243111176583,557.0,0.15128592,0.037263386
389000,0.695542,0.00019999848,2.5169158,62.843608228059914,62.843608556692395,1311.1538461538462,0.19246298,0.035581473
390000,0.694564,0.00019999848,2.2911093,19.30857785480718,19.308577743056958,872.8333333333334,0.15028907,0.03842887
391000,0.5850497,0.00019999848,3.1257682,38.37811735952874,38.378117356585456,1497.7096774193549,0.21157071,0.03669662
392000,0.6026788,0.00019999848,2.8735855,13.618646607587213,13.618646548113725,429.0,0.22601381,0.03160225
393000,0.6559337,0.00019999844,2.5155346,19.64935351986634,19.6493535524521,511.89473684210526,0.21223167,0.033395223
394000,0.69785035,0.00019999844,2.221461,34.0329301910741,34.03292996432425,798.952380952381,0.25175208,0.03159179
395000,0.7164538,0.00019999844,1.6520876,42.93158145511852,42.93158149079794,932.2941176470588,0.24516681,0.034569517
396000,0.5927435,0.00019999844,2.7560267,4.156684754203472,4.156684730425206,1067.4,0.258438,0.035509102
397000,0.6348642,0.00019999844,2.4497914,21.928963435084924,21.928963434775618,592.4347826086956,0.2418924,0.03449022
398000,0.6918525,0.00019999844,2.1480231,22.637631997466087,22.637631912419767,576.3333333333334,0.11427724,0.031133808
399000,0.7566053,0.00019999844,2.020245,37.54362905249,37.54362891329929,861.5,0.13627759,0.035922773
400000,0.7593245,0.00019999844,2.1583178,17.781512334942818,17.78151254376553,592.0,0.087089494,0.03761872
401000,0.55615354,0.00019999841,3.1100717,38.37048383555501,38.370483814370466,1603.4054054054054,0.27450222,0.03526085
402000,0.66178995,0.00019999835,2.5327678,15.216770582255863,15.21677062613855,469.2857142857143,0.2515914,0.036835123
403000,0.7240196,0.00019999835,2.2273133,9.920953161576215,9.920953073228327,437.7647058823529,0.17668444,0.037190266
404000,0.72105,0.00019999835,2.4916964,15.973533590634664,15.973533484413414,538.9166666666666,0.17845812,0.035473146
405000,0.75939196,0.00019999835,2.204166,13.81759879986445,13.817598902374206,476.1666666666667,0.1631538,0.029462626
406000,0.6578074,0.00019999835,3.2034104,40.580548741389066,40.58054877590049,1500.2,0.2357423,0.036228925
407000,0.6425249,0.00019999835,3.2342038,18.56130735874176,18.561307349500446,531.0666666666667,0.23761502,0.03027296
408000,0.6562289,0.00019999832,3.0287857,17.210290771463644,17.21029072930394,506.82608695652175,0.1830242,0.032229852
409000,0.69363266,0.00019999832,2.575409,30.823718569613995,30.823718748860028,856.55,0.2313544,0.035496112
410000,0.7080513,0.00019999832,2.143095,27.436232637900574,27.436232561020287,680.6923076923077,0.19257534,0.033462472
411000,0.6515232,0.00019999832,2.6393359,29.46367516628269,29.46367518909018,1188.1515151515152,0.21798423,0.036578834
412000,0.661686,0.00019999832,2.622781,16.482466407797553,16.482466385533204,503.6363636363636,0.22783516,0.036305558
413000,0.6524107,0.00019999832,2.3531764,21.970926186442377,21.970926285874885,611.7,0.18102768,0.041653316
414000,0.6930718,0.00019999832,2.2767851,12.451045418588015,12.451045562315603,443.9230769230769,0.14465365,0.03307143
415000,0.7069655,0.00019999832,2.3402135,10.965181902050972,10.965181881619873,412.0769230769231,0.16121408,0.038330287
416000,0.5817973,0.00019999832,2.995575,49.3431528163526,49.34315292390819,1843.6176470588234,0.24992485,0.037513826
417000,0.58894444,0.00019999828,2.9084575,11.734002937288846,11.734003014440104,411.2352941176471,0.20167801,0.036510456
418000,0.6420231,0.00019999828,2.5500917,32.87566108657764,32.87566108232272,788.4615384615385,0.17841563,0.034192283
419000,0.68397105,0.00019999828,1.9105965,34.91786551144388,34.91786521379234,879.5555555555555,0.14554879,0.033016935
420000,0.7446616,0.00019999828,1.5350113,11.207137343287467,11.2071373261806,411.6,0.12318934,0.0319132
421000,0.53736204,0.00019999828,3.1132286,38.3438720458803,38.34387205723109,1884.967741935484,0.18534145,0.037636112
422000,0.61264145,0.00019999828,2.9532278,27.492110478878022,27.49211056826216,706.65,0.28495795,0.035453238
423000,0.67544895,0.00019999828,2.6871636,27.365709570438966,27.365709646800518,662.7391304347826,0.28978148,0.031216515
424000,0.7243058,0.00019999828,2.3533058,19.329872929801542,19.32987296138395,522.8333333333334,0.22867408,0.03548545
425000,0.74198985,0.00019999828,2.1350992,16.412275092469322,16.412275117409486,494.1111111111111,0.15218663,0.03216712
426000,0.5275465,0.00019999828,3.1809378,22.123505228088778,22.123505211988327,1270.421052631579,0.18172967,0.03305448
427000,0.60214055,0.00019999828,3.0539804,11.530614069279503,11.530614087600043,402.5882352941176,0.24927409,0.03362321
428000,0.5962015,0.00019999828,3.0368047,20.92565629184246,20.925656303089294,568.8,0.28332484,0.033067
429000,0.6295679,0.00019999828,2.7321243,13.078979889551798,13.078979917330798,452.5,0.16416347,0.03325162
430000,0.7306361,0.00019999828,2.0656664,41.644952732783096,41.644952764843836,904.0,0.16678134,0.035781875
431000,0.5787275,0.00019999828,2.5442169,31.479668098247863,31.479668037777557,1138.2272727272727,0.33627677,0.0348146
432000,0.5669535,0.00019999826,2.6906004,17.62909779138863,17.629097832732896,522.5909090909091,0.23839124,0.027470784
433000,0.62178606,0.00019999826,2.3962333,23.876213532957163,23.876213564296823,626.4090909090909,0.25692093,0.031216089
434000,0.69556594,0.00019999826,1.7289586,18.233014567693075,18.233014594841674,554.9333333333333,0.13818783,0.034668352
435000,0.7167843,0.00019999825,1.5648386,28.795940348735222,28.795940376790195,705.0,0.13041353,0.036585707
436000,0.52822214,0.00019999825,2.6167285,10.047144808065655,10.047144794532471,1289.6363636363637,0.20106047,0.033415884
437000,0.5161524,0.00019999825,2.5384424,19.277435560103346,19.27743561588752,528.0,0.21942806,0.036696933
438000,0.5579673,0.00019999825,2.1069875,33.3002978941569,33.30029792124427,806.6923076923077,0.19853015,0.03755974
439000,0.59931165,0.00019999825,2.0345058,11.52330147761565,11.523301472690596,363.46153846153845,0.14804791,0.031985845
440000,0.647661,0.00019999825,1.876921,24.27077349834144,24.270773292987542,622.625,0.11836012,0.036529724
441000,0.523332,0.00019999825,2.8191178,38.183783337285135,38.183783352130874,1753.8181818181818,0.21165682,0.03605587
442000,0.5350094,0.00019999825,2.8718636,24.396114974282682,24.396114880393686,638.4583333333334,0.2819378,0.029969182
443000,0.6694352,0.00019999825,1.8919344,31.858366439739864,31.858366700672985,772.3333333333334,0.13897961,0.035579313
444000,0.6986888,0.00019999825,1.6200925,26.506865431865055,26.506865585568146,639.6666666666666,0.15276152,0.036528602
445000,0.7143987,0.00019999825,1.5993497,14.633951979378859,14.633952055443538,451.1666666666667,0.08582775,0.034238555
446000,0.5541738,0.00019999825,3.2715073,22.606328392641224,22.606328522458163,1694.5454545454545,0.22836769,0.034087524
447000,0.51189893,0.00019999825,3.3852918,16.625308347245056,16.62530829282673,485.5,0.24811997,0.03795601
448000,0.55837035,0.00019999825,3.1128187,11.936724956219013,11.936724903670369,424.38461538461536,0.2301386,0.037086517
449000,0.5972508,0.00019999823,2.7558808,44.52551585435867,44.525515829252406,995.6363636363636,0.1956054,0.035277568
450000,0.62877685,0.0001999982,2.3147063,36.18213288187981,36.18213283024384,820.8,0.19718097,0.037533972
451000,0.6041077,0.0001999982,2.7326381,44.34115732154169,44.34115744175446,1603.5625,0.20650096,0.037306868
452000,0.61634123,0.0001999982,2.723568,19.397989014163613,19.39798891106258,597.7142857142857,0.17981285,0.031700812
453000,0.6401222,0.0001999982,2.5630682,15.17109299103419,15.1710930152413,523.7333333333333,0.19517195,0.034645874
454000,0.62998044,0.0001999982,2.3135338,10.618358874320984,10.618358871506295,394.3333333333333,0.22405526,0.04256742
455000,0.631215,0.0001999982,1.9555894,30.978092312812805,30.97809241186874,770.0769230769231,0.16420665,0.03501185
456000,0.49798542,0.0001999982,3.1109297,38.92906392826098,38.92906404095644,1824.8064516129032,0.20679665,0.033814214
457000,0.5345791,0.0001999982,3.2778192,18.178958085365593,18.17895821793155,536.375,0.20299229,0.031225387
458000,0.597884,0.0001999982,2.9222014,35.78901763012012,35.789017705170714,897.25,0.17406528,0.035972483
459000,0.63002425,0.0001999982,2.754512,25.689788584198272,25.689788620180757,669.2857142857143,0.15556669,0.034696266
460000,0.6580425,0.0001999982,2.7520616,13.328820657812887,13.328820723229,451.55555555555554,0.17814866,0.031374883
461000,0.6428332,0.0001999982,2.7027302,49.053416492842025,49.05341667338435,1555.1470588235295,0.23381376,0.032797012
462000,0.7076295,0.00019999818,2.1818223,17.48123172196475,17.481231630735817,513.9090909090909,0.26214096,0.0352035
463000,0.72067016,0.00019999818,1.8476645,29.375061839818954,29.37506190914716,752.9166666666666,0.115372494,0.03481218
464000,0.75659037,0.00019999813,1.5692515,11.184477676947912,11.184477684825348,407.8333333333333,0.12323846,0.035082813
465000,0.76727974,0.00019999809,1.4387087,13.944065237045288,13.94406521602068,481.2,0.077432424,0.029156592
466000,0.5435979,0.00019999809,3.2412372,19.325525743820755,19.32552572091298,1737.7837837837837,0.16436413,0.032452468
467000,0.5612589,0.00019999809,3.4883761,22.857156597516116,22.8571566497668,619.1764705882352,0.26972115,0.032603018
468000,0.5964092,0.00019999809,3.365456,12.257870220475727,12.257870252840398,430.1666666666667,0.24130891,0.035709225
469000,0.6009903,0.00019999809,3.3436122,36.24348817667102,36.24348832884757,841.1176470588235,0.18558486,0.029070526
470000,0.62586313,0.00019999809,3.1010687,44.807058557868004,44.80705872487597,975.55,0.26870072,0.033792257
471000,0.50211716,0.00019999809,3.1866515,26.09294803715066,26.09294816072428,932.5526315789474,0.30732417,0.034599394
472000,0.55553514,0.00019999809,2.782725,16.138622344399874,16.138622336476775,458.84615384615387,0.25829113,0.034741778
473000,0.6501566,0.00019999809,2.0733972,11.058281984018242,11.058281982510321,340.0,0.25099304,0.03699158
474000,0.70919275,0.00019999809,1.7843863,29.480758396061983,29.48075834411975,777.0909090909091,0.13961108,0.036093235
475000,0.7055695,0.00019999809,1.5700804,8.766212185223898,8.766212268014593,315.44444444444446,0.11257796,0.035888694
476000,0.4566942,0.00019999804,2.8679643,27.284654908760317,27.28465502400456,1617.4285714285713,0.20830752,0.032609187
477000,0.48314184,0.00019999803,2.957797,17.162223975360394,17.162224035626515,507.4,0.23545352,0.033793867
478000,0.5874014,0.00019999803,2.3393016,25.82749788734046,25.827497808309378,635.5909090909091,0.23622179,0.030532826
479000,0.6505183,0.00019999803,2.1780882,25.968898044182705,25.96889787517977,665.6153846153846,0.1677899,0.031563744
480000,0.6516894,0.00019999803,1.8626812,9.774960870544115,9.774960801335206,364.6666666666667,0.12790565,0.040307052
481000,0.4819117,0.00019999803,3.044152,32.20911168869326,32.20911172246494,1549.2941176470588,0.18746158,0.03420613
482000,0.53027683,0.00019999803,3.100342,11.141069716528841,11.141069725226101,401.94736842105266,0.21616337,0.029396627
483000,0.5406161,0.00019999803,3.095044,10.12961600907147,10.129616033072807,372.25,0.18846123,0.03604962
484000,0.5541192,0.00019999803,2.8588753,22.391614606505946,22.391614595215575,611.0,0.22240333,0.03475695
485000,0.5680966,0.00019999803,2.4134502,13.807827398180962,13.807827495944093,484.2,0.19305345,0.031235974
486000,0.56713235,0.00019999803,2.186379,73.9051038140564,73.90510379146015,2061.1071428571427,0.23517185,0.03524711
