Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
416000,0.30349633,0.00019999832,3.5358398,244.45940229017287,244.45940317669744,4922.0
417000,0.2846469,0.00019999828,3.6242032,None,None,None
418000,0.29804942,0.00019999828,3.62739,None,None,None
419000,0.28484225,0.00019999828,3.6452227,None,None,None
420000,0.29130858,0.00019999828,3.6317346,None,None,None
421000,0.36275756,0.00019999828,4.865207,167.48702366241196,167.48702374163759,4922.0
422000,0.31628844,0.00019999828,5.930656,None,None,None
423000,0.31189498,0.00019999828,5.8737493,None,None,None
424000,0.3157468,0.00019999828,5.891576,None,None,None
425000,0.31702897,0.00019999828,5.8998423,None,None,None
426000,0.27711675,0.00019999828,3.1078422,281.6659733140841,281.66597322978674,4922.0
427000,0.2813502,0.00019999828,2.8421896,None,None,None
428000,0.29132867,0.00019999828,2.8289778,None,None,None
429000,0.28444874,0.00019999828,2.8070536,None,None,None
430000,0.2887337,0.00019999828,2.1504784,255.71512460708618,255.71512532733323,4002.0
431000,0.34503824,0.00019999828,4.636698,89.61030333324743,89.6103035481746,4421.75
432000,0.3175223,0.00019999826,5.808356,None,None,None
433000,0.31095976,0.00019999826,5.8052964,None,None,None
434000,0.31023827,0.00019999826,5.7947397,None,None,None
435000,0.29500735,0.00019999825,5.802308,None,None,None
436000,0.3357751,0.00019999825,4.636399,278.48988575616386,278.48988651566,4922.0
437000,0.3124872,0.00019999825,4.9878435,None,None,None
438000,0.31162867,0.00019999825,4.6051884,146.8000203371048,146.800019485966,2380.0
439000,0.30575332,0.00019999825,4.122156,None,None,None
440000,0.3208939,0.00019999825,4.1329484,None,None,None
441000,0.35041508,0.00019999825,4.845638,201.17436863134208,201.1743694149047,4624.5
442000,0.31341815,0.00019999825,5.680666,None,None,None
443000,0.3256529,0.00019999825,5.70707,179.1076146364212,179.10761430700586,2846.0
444000,0.29307607,0.00019999825,4.499346,202.11110746860504,202.11110889295924,3224.0
445000,0.31117412,0.00019999825,4.0854845,None,None,None
446000,0.33435827,0.00019999825,4.9650755,202.00249479268678,202.00249518420796,4163.25
447000,0.30705908,0.00019999825,5.681927,None,None,None
448000,0.3192547,0.00019999825,5.7460732,None,None,None
449000,0.3061768,0.00019999823,5.757695,None,None,None
450000,0.3056182,0.0001999982,5.7539873,None,None,None
451000,0.3107301,0.0001999982,4.0346355,282.1261687781662,282.1261687655758,4922.0
452000,0.29671812,0.0001999982,4.2180476,None,None,None
453000,0.2942492,0.0001999982,4.2221637,None,None,None
454000,0.29481745,0.0001999982,4.2105646,None,None,None
455000,0.30512336,0.0001999982,4.2002864,None,None,None
456000,0.3228818,0.0001999982,4.3307614,206.6392556915671,206.63925542771338,4922.0
457000,0.30778447,0.0001999982,4.983666,None,None,None
458000,0.30883762,0.0001999982,5.0053816,None,None,None
459000,0.30216423,0.0001999982,5.0228815,None,None,None
460000,0.30273408,0.0001999982,5.027825,None,None,None
461000,0.31904644,0.0001999982,4.4509373,243.13129916239996,243.1312990452505,4922.0
462000,0.29354823,0.00019999818,4.99726,None,None,None
463000,0.3070109,0.00019999818,5.00506,None,None,None
464000,0.2998315,0.00019999813,5.030039,None,None,None
465000,0.29667875,0.00019999809,5.0044503,None,None,None
466000,0.3114167,0.00019999809,4.506651,242.15689135830326,242.156891011402,4922.0
467000,0.29849425,0.00019999809,4.9822264,None,None,None
468000,0.30234125,0.00019999809,5.002096,None,None,None
469000,0.29896942,0.00019999809,5.0172615,None,None,None
470000,0.3042349,0.00019999809,5.025579,None,None,None
471000,0.35621428,0.00019999809,5.662222,242.59326535473883,242.59326555797463,4922.0
472000,0.31676206,0.00019999809,6.5698805,None,None,None
473000,0.31025288,0.00019999809,6.6024213,None,None,None
474000,0.33199462,0.00019999809,6.610317,None,None,None
475000,0.31287378,0.00019999809,6.625099,None,None,None
476000,0.3458371,0.00019999804,5.4882417,318.712493525818,318.71249386209547,4922.0
477000,0.31836554,0.00019999803,5.8730803,None,None,None
478000,0.31165454,0.00019999803,5.8643713,None,None,None
479000,0.30877662,0.00019999803,5.828731,None,None,None
480000,0.30350012,0.00019999803,5.8182497,None,None,None
481000,0.32231134,0.00019999803,4.6731853,282.63717018812895,282.6371701774089,4922.0
482000,0.3129923,0.00019999803,5.0431976,None,None,None
483000,0.30302972,0.00019999803,5.027435,None,None,None
484000,0.30328387,0.00019999803,5.0020685,None,None,None
485000,0.309073,0.00019999803,5.0253654,None,None,None
486000,0.30889764,0.00019999803,3.9929082,236.76325905736303,236.76325889258965,4922.0
487000,0.28674257,0.00019999803,4.2760158,None,None,None
488000,0.3072989,0.00019999803,4.26686,None,None,None
489000,0.2884449,0.00019999803,4.297654,None,None,None
490000,0.28979096,0.00019999803,4.3021717,None,None,None
491000,0.30942616,0.00019999803,4.467327,206.71908003735007,206.71908049696577,4922.0
492000,0.28639588,0.00019999803,5.0531383,None,None,None
493000,0.29213,0.00019999803,5.059397,None,None,None
494000,0.29024145,0.00019999802,5.0635476,None,None,None
495000,0.2968527,0.000199998,5.040489,None,None,None
496000,0.30989355,0.000199998,4.5742707,242.65586061077192,242.65586023446247,4922.0
497000,0.27551618,0.000199998,4.9524846,None,None,None
498000,0.2947191,0.000199998,4.9405985,None,None,None
499000,0.27994207,0.000199998,4.9512944,None,None,None
500000,0.29774266,0.000199998,4.9810534,None,None,None
501000,0.3198283,0.000199998,5.052181,248.1650730120018,248.1650727692902,4922.0
502000,0.30045247,0.000199998,5.74041,None,None,None
503000,0.3002364,0.000199998,5.772665,None,None,None
504000,0.2961461,0.000199998,5.7388153,None,None,None
505000,0.29423395,0.000199998,5.7304344,None,None,None
506000,0.33420175,0.000199998,5.1547594,282.51567892497405,282.5156797414784,4922.0
507000,0.3013736,0.000199998,5.646181,None,None,None
508000,0.29767406,0.000199998,5.6325035,None,None,None
509000,0.27975652,0.00019999797,5.651642,None,None,None
510000,0.30979073,0.00019999797,5.6470046,None,None,None
511000,0.32978436,0.00019999797,5.096852,282.8446222464554,282.84462242030054,4922.0
512000,0.29998454,0.00019999797,5.644065,None,None,None
513000,0.29888225,0.00019999797,5.6485777,None,None,None
514000,0.31516683,0.00019999797,5.657203,None,None,None
515000,0.3104491,0.00019999797,5.686304,None,None,None
516000,0.3148035,0.00019999797,5.3012724,282.11157574132085,282.1115769563231,4922.0
517000,0.29435754,0.00019999797,5.701312,None,None,None
518000,0.28728837,0.00019999788,5.7035804,None,None,None
519000,0.2971317,0.00019999788,5.7020416,None,None,None
520000,0.29811916,0.00019999788,5.710422,None,None,None
521000,0.29243305,0.00019999788,4.7172413,283.8261627331376,283.82616276575544,4922.0
522000,0.28626502,0.00019999788,5.007502,None,None,None
523000,0.28682464,0.00019999788,5.034256,None,None,None
524000,0.28363928,0.00019999786,4.735011,215.88785600662231,215.88785761927284,3353.0
525000,0.28981543,0.00019999786,4.3025684,None,None,None
526000,0.28734764,0.00019999786,3.833437,203.26290780684212,203.26290709732572,4502.875
527000,0.2710528,0.00019999786,4.2883615,None,None,None
528000,0.2652532,0.00019999786,4.2322035,150.3676322698593,150.3676339563117,2441.0
529000,0.2696302,0.00019999786,4.2031927,215.11260199546814,215.11260190706707,3397.0
530000,0.26359937,0.00019999786,4.278333,None,None,None
531000,0.32501885,0.00019999786,5.561839,159.62114019342698,159.62114064627096,4192.25
532000,0.29721165,0.00019999786,6.489972,None,None,None
533000,0.29766753,0.00019999781,6.481225,None,None,None
534000,0.30548108,0.00019999781,6.116608,212.1631110906601,212.16310961106774,3343.0
535000,0.3001007,0.00019999781,5.7123423,None,None,None
536000,0.30828273,0.00019999781,4.6486187,278.94321560322715,278.94321513778993,4504.0
537000,0.27748168,0.00019999781,4.957123,None,None,None
538000,0.29504067,0.00019999781,4.9796505,None,None,None
539000,0.27134824,0.00019999781,5.0195312,None,None,None
540000,0.27262408,0.00019999781,5.0589466,None,None,None
541000,0.28107685,0.00019999781,4.0865746,247.83685514656827,247.83685615502947,4922.0
542000,0.2850174,0.00019999781,4.2836847,None,None,None
543000,0.27303168,0.00019999781,4.286062,None,None,None
544000,0.2646001,0.00019999781,4.298349,None,None,None
545000,0.25491947,0.00019999781,4.295491,None,None,None
546000,0.28797343,0.00019999781,4.4211454,207.96458380759577,207.96458380441865,4922.0
547000,0.27046686,0.00019999781,5.0253468,None,None,None
548000,0.25272864,0.0001999978,5.0220375,None,None,None
549000,0.257616,0.0001999978,5.0095544,None,None,None
550000,0.25310224,0.0001999978,4.60814,270.5144250392914,270.5144251442907,4199.0
551000,0.3133541,0.00019999778,5.521701,202.85571346984943,202.85571378016184,4397.125
552000,0.30181867,0.00019999778,6.575323,None,None,None
553000,0.30930677,0.00019999778,6.5820675,None,None,None
554000,0.28896454,0.00019999778,6.622438,None,None,None
555000,0.3121969,0.00019999778,6.6314287,None,None,None
556000,0.32602912,0.00019999778,5.645033,317.98071819730103,317.9807190846845,4922.0
557000,0.30776086,0.00019999778,6.541996,None,None,None
558000,0.29405957,0.00019999778,5.2914248,122.0742073059082,122.07420785299792,1988.0
559000,0.28255454,0.00019999778,4.9372478,None,None,None
560000,0.29365367,0.00019999778,4.952329,None,None,None
561000,0.3110711,0.00019999778,5.1300287,232.8630106956698,232.86301101569018,4425.0
562000,0.27821624,0.00019999778,5.4808464,95.20152306556702,95.20152320874308,1574.0
563000,0.28703055,0.00019999778,4.919664,None,None,None
564000,0.2859048,0.00019999778,4.9124956,None,None,None
565000,0.27801928,0.00019999778,4.4089103,263.8382502794266,263.83824991163283,4149.0
566000,0.29506892,0.00019999774,4.3592014,202.53008256801695,202.53008240834268,4206.625
567000,0.27441266,0.00019999774,4.9244432,None,None,None
568000,0.2737924,0.00019999774,4.955164,None,None,None
569000,0.27499682,0.00019999774,4.9795275,None,None,None
570000,0.29487455,0.00019999774,4.975018,None,None,None
571000,0.31247157,0.00019999774,5.065752,247.81185423303396,247.81185515430477,4922.0
572000,0.3069112,0.00019999774,5.661061,None,None,None
573000,0.3008125,0.00019999774,5.6685457,None,None,None
574000,0.3140056,0.00019999774,5.673694,None,None,None
575000,0.29194587,0.00019999774,5.7209473,None,None,None
576000,0.31347814,0.00019999774,5.137904,278.323356365021,278.3233569967894,4922.0
577000,0.2909211,0.00019999772,5.6663485,None,None,None
578000,0.29576036,0.00019999771,5.6863112,None,None,None
579000,0.29973516,0.00019999771,5.697271,None,None,None
580000,0.27153498,0.00019999768,5.705714,None,None,None
581000,0.31071684,0.00019999762,5.751692,281.3644159119576,281.364416529799,4922.0
582000,0.29557526,0.00019999762,6.390719,None,None,None
583000,0.30470452,0.00019999762,6.425619,None,None,None
584000,0.2976626,0.00019999762,6.4045053,None,None,None
585000,0.30944782,0.00019999762,6.384137,None,None,None
586000,0.27275908,0.00019999762,4.202604,317.6644204109907,317.66442135454827,4922.0
587000,0.26846388,0.00019999762,4.1499596,None,None,None
588000,0.2686099,0.00019999762,4.1659718,None,None,None
589000,0.26440728,0.00019999762,4.178749,None,None,None
590000,0.251001,0.00019999762,3.6794233,260.4965612888336,260.49656115379184,4061.0
591000,0.29245454,0.00019999762,4.7301197,171.78026242251508,171.78026281222373,4414.375
592000,0.28005394,0.00019999761,5.681013,None,None,None
593000,0.28556806,0.0001999976,5.679938,None,None,None
594000,0.2796854,0.0001999976,5.6447535,None,None,None
595000,0.28271872,0.0001999976,5.6270247,None,None,None
596000,0.28298035,0.0001999976,5.090884,282.5942039359361,282.59420394424865,4922.0
597000,0.28424942,0.0001999976,5.6191626,None,None,None
598000,0.2840642,0.0001999976,5.6322556,None,None,None
599000,0.2871012,0.0001999976,5.5461607,230.975283741951,230.97528402263742,3645.0
600000,0.28012702,0.0001999976,4.92803,None,None,None
601000,0.2900465,0.0001999976,5.5718904,241.81488746902323,241.81488776857628,4466.375
602000,0.29833,0.0001999976,6.3661776,None,None,None
603000,0.31472254,0.0001999976,6.3916016,None,None,None
604000,0.3075056,0.0001999976,6.386238,None,None,None
605000,0.29359385,0.0001999976,6.3847485,None,None,None
606000,0.2884269,0.0001999976,5.8551555,316.46077073924243,316.46077151687547,4922.0
607000,0.30484697,0.00019999758,6.380247,None,None,None
608000,0.29222235,0.00019999756,6.4091616,None,None,None
609000,0.28953075,0.00019999756,6.42498,None,None,None
610000,0.2877068,0.00019999756,6.4517417,None,None,None
611000,0.29209137,0.00019999756,4.8701267,316.3290421348065,316.3290428592086,4922.0
612000,0.2784362,0.00019999756,5.0571737,None,None,None
613000,0.27068603,0.00019999756,5.0482736,None,None,None
614000,0.28386474,0.00019999756,5.018683,None,None,None
615000,0.27100244,0.00019999756,5.003356,None,None,None
616000,0.29537672,0.00019999756,5.6115723,241.5276928092935,241.52769335496816,4922.0
617000,0.2836292,0.00019999756,6.4061704,None,None,None
618000,0.28696233,0.00019999756,6.459077,None,None,None
619000,0.292361,0.00019999756,5.9748545,201.6870922446251,201.68709228804346,3174.0
620000,0.26860142,0.00019999756,5.7292714,None,None,None
621000,0.30760777,0.00019999756,5.729753,277.8723243014538,277.8723237867821,4525.25
622000,0.29461083,0.00019999756,6.4011517,None,None,None
623000,0.29076976,0.00019999756,6.3146086,158.3006556034088,158.30065494538667,2582.0
624000,0.28363466,0.00019999756,5.713867,None,None,None
625000,0.26935047,0.00019999752,5.7197123,None,None,None
626000,0.2916839,0.0001999975,5.5464783,277.9319318993512,277.93193262907494,4599.25
627000,0.28248626,0.0001999975,6.446328,None,None,None
628000,0.2731139,0.0001999975,6.3984814,None,None,None
629000,0.2595559,0.0001999975,6.3842063,None,None,None
630000,0.2778515,0.0001999975,6.3783913,None,None,None
631000,0.2838245,0.0001999975,5.763132,314.7876847181469,314.7876839802909,4922.0
632000,0.2707961,0.0001999975,6.375321,None,None,None
633000,0.28716373,0.0001999975,6.3975983,None,None,None
634000,0.27901995,0.0001999975,6.4171724,None,None,None
635000,0.27502766,0.0001999975,6.395147,None,None,None
636000,0.29021072,0.0001999975,5.317539,318.1293449550867,318.1293452680897,4922.0
637000,0.28379437,0.00019999743,5.588889,None,None,None
638000,0.2636474,0.00019999742,5.5919085,None,None,None
639000,0.27352118,0.00019999742,5.6170726,None,None,None
640000,0.26528466,0.00019999739,5.6370354,None,None,None
641000,0.29560372,0.00019999739,5.644556,278.2684807762016,278.26848074979614,4922.0
642000,0.27765757,0.00019999739,6.420664,None,None,None
643000,0.28280494,0.00019999739,6.438591,None,None,None
644000,0.2704858,0.00019999739,6.43631,None,None,None
645000,0.27430084,0.00019999739,6.4626846,None,None,None
646000,0.2899506,0.00019999739,5.8451695,317.3719401974231,317.3719393689571,4922.0
647000,0.27416182,0.00019999739,6.471879,None,None,None
648000,0.27328596,0.00019999739,6.0968776,142.84172344207764,142.84172279027734,2308.0
649000,0.26590896,0.00019999736,5.764883,None,None,None
650000,0.2646919,0.00019999735,5.719836,None,None,None
651000,0.28829136,0.00019999735,5.636036,277.98888437158894,277.98888389241404,4633.5
652000,0.26215208,0.00019999735,6.4691467,None,None,None
653000,0.2702685,0.00019999735,6.4817863,None,None,None
654000,0.26784447,0.00019999735,6.482458,None,None,None
655000,0.2642738,0.00019999735,6.4793787,None,None,None
656000,0.26615736,0.00019999735,4.770456,316.96521072275937,316.9652117575954,4922.0
657000,0.25034738,0.00019999735,4.9061313,None,None,None
658000,0.24869494,0.00019999735,4.911149,None,None,None
659000,0.25613356,0.00019999735,4.920866,None,None,None
660000,0.2306105,0.00019999735,4.959422,None,None,None
661000,0.2719174,0.00019999735,5.5451336,247.2370728412643,247.2370733580905,4922.0
662000,0.2781593,0.00019999735,6.4041452,81.66129106283188,81.66129054312887,1387.0
663000,0.25724763,0.00019999735,6.495609,None,None,None
664000,0.27257854,0.00019999733,6.505313,None,None,None
665000,0.27754423,0.00019999733,6.4242764,253.8071013689041,253.80710021076447,3982.0
666000,0.2817677,0.00019999733,5.3390913,273.2190166953951,273.21901834315105,4250.75
667000,0.26330695,0.00019999732,5.682831,None,None,None
668000,0.25386035,0.00019999732,5.6940007,None,None,None
669000,0.25632253,0.00019999732,5.7204804,None,None,None
670000,0.2463597,0.00019999732,5.73873,None,None,None
671000,0.29578534,0.00019999732,5.737619,278.6912935739383,278.69129470479663,4922.0
672000,0.24343066,0.00019999732,6.469405,None,None,None
673000,0.2688308,0.00019999732,6.5054383,163.57713782787323,163.57713793225957,2633.0
674000,0.25736293,0.00019999732,6.512321,None,None,None
675000,0.25362012,0.00019999732,5.4998865,172.54233342409134,172.54233435408378,2770.0
676000,0.2634535,0.00019999732,5.0321436,238.67213604833523,238.67213614273066,3900.375
677000,0.24160059,0.00019999732,5.716035,None,None,None
678000,0.2531667,0.00019999732,5.071976,134.18121457099915,134.1812141286332,2158.5
679000,0.2563985,0.00019999732,4.9099326,None,None,None
680000,0.25027192,0.00019999732,4.9340615,None,None,None
681000,0.25499198,0.00019999732,5.545906,224.92623973541777,224.92623933565068,4382.375
682000,0.2611392,0.00019999727,5.8253536,71.24751913547516,71.24751869817692,1234.0
683000,0.2581487,0.00019999727,5.64259,None,None,None
684000,0.2534615,0.00019999727,5.6213636,None,None,None
685000,0.2602921,0.00019999727,5.6187844,None,None,None
686000,0.276408,0.00019999727,5.1169944,267.355993703939,267.35599294660517,4613.5
687000,0.2502306,0.00019999727,5.6128283,None,None,None
688000,0.24089222,0.00019999727,5.6397676,None,None,None
689000,0.2449819,0.00019999727,5.6878357,240.34680271148682,240.34680107791064,3753.0
690000,0.24645814,0.00019999727,4.8466086,None,None,None
691000,0.26867017,0.00019999727,5.480191,243.6828253386193,243.68282529428822,4452.875
692000,0.25559288,0.00019999727,6.362815,None,None,None
693000,0.25111675,0.00019999727,6.3628836,None,None,None
694000,0.24380094,0.00019999724,6.355048,None,None,None
695000,0.252313,0.00019999724,6.2975283,276.5291818380356,276.52918073543515,4321.0
696000,0.27721053,0.00019999724,5.764498,282.9795092958957,282.9795099028969,4381.875
697000,0.2666166,0.00019999716,6.3264484,None,None,None
698000,0.24890977,0.00019999716,6.366533,None,None,None
699000,0.2453595,0.00019999716,5.954569,202.45374166965485,202.45374267459556,3208.0
700000,0.25034356,0.00019999716,5.5936937,None,None,None
701000,0.26464373,0.00019999716,5.6148634,278.81914362849784,278.8191439541049,4521.0
702000,0.2655555,0.00019999716,6.349227,None,None,None
703000,0.27153745,0.00019999716,6.3841496,None,None,None
704000,0.2519858,0.00019999716,6.421279,None,None,None
705000,0.25050727,0.00019999716,6.4615602,None,None,None
706000,0.26977593,0.00019999716,5.865098,317.6461646351963,317.64616372623567,4922.0
707000,0.24091196,0.00019999716,6.41384,None,None,None
708000,0.25125846,0.00019999716,6.349887,168.51763117313385,168.51763174842472,2661.0
709000,0.25418687,0.00019999711,6.363701,None,None,None
710000,0.25297764,0.00019999711,6.3992825,None,None,None
711000,0.2744161,0.00019999711,5.8757,296.1621456220746,296.1621459474619,4589.375
712000,0.24241571,0.00019999711,6.458886,None,None,None
713000,0.24821644,0.00019999711,6.4872417,None,None,None
714000,0.24620336,0.00019999711,6.5105,None,None,None
715000,0.24773823,0.00019999711,6.431546,301.25355833768845,301.2535592724971,4688.0
716000,0.2693699,0.00019999711,5.8280663,280.2892374265939,280.2892384942488,4336.0
717000,0.24958168,0.00019999711,6.389993,None,None,None
718000,0.24722983,0.00019999711,6.363568,None,None,None
719000,0.25638002,0.00019999711,6.377247,None,None,None
720000,0.249505,0.00019999711,6.373309,None,None,None
721000,0.2547812,0.00019999711,5.8153768,318.74393725581467,318.74393825291844,4922.0
722000,0.24797644,0.00019999711,6.392675,None,None,None
723000,0.24927309,0.0001999971,6.344829,132.4933797121048,132.4933788637436,2165.0
724000,0.26334098,0.0001999971,6.4049864,None,None,None
725000,0.25338227,0.0001999971,6.416573,None,None,None
726000,0.26364562,0.0001999971,5.8459687,299.4805634766817,299.4805635791125,4651.375
727000,0.24604222,0.00019999708,6.362303,None,None,None
728000,0.23675284,0.00019999708,6.3362465,169.36497336626053,169.36497417702503,2717.0
729000,0.25491667,0.00019999708,6.2829885,None,None,None
730000,0.23774005,0.00019999708,5.8875213,81.93883234262466,81.93883373093558,1407.0
731000,0.24690937,0.00019999708,5.1896534,278.3971151697915,278.3971159769967,4406.375
732000,0.25744635,0.00019999708,5.6328588,None,None,None
733000,0.2434841,0.00019999708,5.64787,None,None,None
734000,0.24964681,0.00019999708,5.614104,228.20784759521484,228.20785015104593,3579.0
735000,0.24586272,0.00019999708,5.5857224,None,None,None
736000,0.2532125,0.00019999708,5.6012783,248.51031481829705,248.51031458343283,4474.625
737000,0.23910272,0.00019999708,6.332042,None,None,None
738000,0.24965088,0.00019999708,6.383376,None,None,None
739000,0.24554706,0.00019999708,6.359797,None,None,None
740000,0.24080203,0.00019999708,6.3641376,None,None,None
741000,0.23940451,0.00019999707,5.399771,318.83840461075306,318.8384043996921,4922.0
742000,0.23729758,0.00019999704,5.606404,None,None,None
743000,0.2441362,0.00019999704,5.585037,None,None,None
744000,0.24304487,0.00019999704,5.5496216,None,None,None
745000,0.2356511,0.00019999704,5.5434327,None,None,None
746000,0.25672704,0.00019999704,5.6358833,279.76714213332525,279.76714227802233,4922.0
747000,0.2439132,0.00019999704,6.3158493,None,None,None
748000,0.23558149,0.00019999704,6.338332,None,None,None
749000,0.23929489,0.00019999704,6.3323154,None,None,None
750000,0.23337457,0.00019999704,6.31257,None,None,None
751000,0.2547828,0.00019999704,5.768603,319.2366386465728,319.23663863435434,4922.0
752000,0.23804875,0.00019999704,6.33384,None,None,None
753000,0.2275372,0.00019999701,6.341549,None,None,None
754000,0.24421032,0.00019999695,6.3363442,None,None,None
755000,0.23672304,0.00019999695,6.3538013,None,None,None
756000,0.2399765,0.00019999695,5.896415,318.7351268194616,318.73512746911615,4922.0
757000,0.22474237,0.00019999692,6.3326983,None,None,None
758000,0.23706661,0.00019999692,6.301335,160.8559232354164,160.85592187482052,2601.0
759000,0.23326923,0.00019999692,6.373183,None,None,None
760000,0.24683176,0.00019999692,6.375274,300.73841112852097,300.7384089532752,4606.0
761000,0.23961523,0.00019999692,5.847297,230.2520581169261,230.2520587067709,3574.222222222222
762000,0.24510743,0.00019999692,6.4025345,None,None,None
763000,0.23735635,0.00019999692,6.438205,None,None,None
764000,0.22108114,0.00019999692,6.4648666,None,None,None
765000,0.2439249,0.00019999691,6.4665895,None,None,None
766000,0.24008802,0.0001999969,5.9403443,318.13659409061074,318.13659439380274,4922.0
767000,0.22740246,0.0001999969,6.3795176,None,None,None
768000,0.2279388,0.0001999969,5.928809,126.86467468738556,126.86467584034017,2051.0
769000,0.2429106,0.0001999969,5.6220846,189.93016266822815,189.93016190879246,3025.0
770000,0.24040832,0.0001999969,5.633324,None,None,None
771000,0.24608265,0.0001999969,5.7140102,253.74465337983565,253.7446535141719,4287.5
772000,0.23140544,0.0001999969,6.470391,None,None,None
773000,0.2406666,0.0001999969,6.47919,None,None,None
774000,0.2378407,0.0001999969,6.466218,None,None,None
775000,0.24159576,0.0001999969,6.4473166,None,None,None
776000,0.24989799,0.0001999969,5.9573455,317.76715566031635,317.7671564143005,4922.0
777000,0.2308072,0.0001999969,6.4516807,97.68029189109802,97.68029195420968,1630.0
778000,0.23620707,0.0001999969,6.457451,None,None,None
779000,0.23001018,0.0001999969,6.398319,168.9741545021534,168.97415346100297,2709.0
780000,0.24441655,0.00019999685,6.453961,None,None,None
781000,0.2393896,0.00019999685,5.0629854,259.37416336126626,259.3741636434228,4041.0
782000,0.25003213,0.00019999685,5.10615,None,None,None
783000,0.238857,0.00019999685,5.0907183,None,None,None
784000,0.25410774,0.00019999685,5.0456305,None,None,None
785000,0.24185178,0.00019999685,5.041107,None,None,None
786000,0.24551956,0.00019999685,5.6503296,238.32769156707218,238.32769175895885,4922.0
787000,0.22599459,0.00019999685,6.5624666,None,None,None
788000,0.2364806,0.00019999685,6.488666,132.05050539970398,132.0505066525293,2161.0
789000,0.2408715,0.00019999685,6.482213,175.64971268177032,175.649712407082,2836.0
790000,0.21874732,0.00019999685,6.5591483,None,None,None
791000,0.22536404,0.00019999685,5.9854193,275.7511547934264,275.7511549986549,4297.375
792000,0.22756548,0.00019999685,6.476601,58.94148540496826,58.94148494819092,1067.0
793000,0.2286884,0.00019999685,6.5547113,None,None,None
794000,0.23621362,0.00019999685,6.48492,115.00614261627197,115.00614123041942,1870.0
795000,0.23650803,0.00019999685,6.5808196,None,None,None
796000,0.24032333,0.00019999685,6.0646386,293.24071814492345,293.24071823145727,4554.875
797000,0.22400221,0.00019999685,6.475975,81.88489347696304,81.88489328219202,1399.0
798000,0.2309923,0.00019999682,6.4593883,142.14657086133957,142.14657242993326,2285.0
799000,0.2407846,0.0001999968,6.558356,None,None,None
800000,0.21415436,0.0001999968,6.583539,144.40200877189636,144.40200743554033,2373.0
801000,0.24280606,0.0001999968,6.0307994,268.1659105308354,268.16590992640124,4164.75
802000,0.23853713,0.0001999968,6.5882716,None,None,None
803000,0.22402187,0.0001999968,6.599862,None,None,None
804000,0.22301991,0.0001999968,6.5983257,None,None,None
805000,0.23762603,0.0001999968,6.509863,298.58493542671204,298.584937536928,4624.0
806000,0.23037153,0.0001999968,5.978004,279.9303925000131,279.93039271479904,4344.0
807000,0.22834975,0.0001999968,6.560139,None,None,None
808000,0.23154986,0.0001999968,6.5601172,None,None,None
809000,0.23649041,0.0001999968,6.5339537,192.27154392004013,192.27154539461935,3031.0
810000,0.22875822,0.00019999676,6.614669,None,None,None
811000,0.2361843,0.00019999676,6.010098,292.6706847641617,292.6706853326733,4543.125
812000,0.22848882,0.00019999676,6.571445,None,None,None
813000,0.2227962,0.0001999967,6.5953565,None,None,None
814000,0.21162459,0.00019999668,6.6219525,None,None,None
815000,0.22570851,0.00019999668,6.6334066,None,None,None
816000,0.23519513,0.00019999668,5.9976783,318.32798154093325,318.3279825149751,4922.0
817000,0.22589563,0.00019999668,6.5935063,None,None,None
818000,0.21869992,0.00019999668,6.573622,None,None,None
819000,0.2158223,0.00019999668,6.53662,None,None,None
820000,0.22654615,0.00019999668,6.5013304,None,None,None
821000,0.23061204,0.00019999668,5.9227734,318.02813011966646,318.02813137969434,4922.0
822000,0.21387652,0.00019999668,6.4918466,None,None,None
823000,0.21989526,0.00019999668,6.510357,None,None,None
824000,0.2279951,0.00019999668,6.454597,204.59675407409668,204.59675379443888,3232.0
825000,0.22305496,0.00019999665,6.557215,None,None,None
826000,0.23022108,0.00019999665,6.0333905,291.39494139142334,291.39494165623034,4518.0
827000,0.22938974,0.00019999665,6.5317273,None,None,None
828000,0.22418469,0.00019999665,6.4489083,135.33726680278778,135.3372677803527,2157.0
829000,0.20835292,0.00019999665,6.5540485,None,None,None
830000,0.23403487,0.00019999665,6.3894196,198.70411908626556,198.7041204018442,3162.5
831000,0.24010447,0.00019999665,5.9284277,245.3470161218429,245.34701640105084,3861.625
832000,0.22963245,0.00019999665,6.5485463,95.88355261087418,95.8835530618374,1607.0
833000,0.21578607,0.00019999665,6.5731926,None,None,None
834000,0.2146676,0.00019999665,6.6393523,None,None,None
835000,0.21596111,0.00019999665,6.6542215,None,None,None
836000,0.23151657,0.00019999665,6.101915,270.5565748827325,270.5565751800988,4196.555555555556
837000,0.22117183,0.00019999665,6.619119,None,None,None
838000,0.22944687,0.00019999665,6.5525036,125.22067105770111,125.22067191884162,2041.0
839000,0.2119502,0.00019999665,6.6287956,None,None,None
840000,0.20779389,0.00019999662,6.6428614,None,None,None
841000,0.22677934,0.00019999662,6.0013337,301.48107006959617,301.4810703871389,4666.875
842000,0.2193139,0.00019999662,6.621385,None,None,None
843000,0.22377649,0.00019999662,6.6087027,None,None,None
844000,0.22053802,0.00019999662,6.600181,None,None,None
845000,0.22466661,0.00019999662,6.5189624,274.58930736780167,274.5893074681644,4256.0
